Wavelength_nm,Group01_AreaNormShape,Group02_AreaNormShape,Group03_AreaNormShape,Group04_AreaNormShape,Group05_AreaNormShape,Group06_AreaNormShape,Group07_AreaNormShape,Group08_AreaNormShape,Group09_AreaNormShape,Group10_AreaNormShape,Group11_AreaNormShape
405.867429276306,1.02556905872115,1,1.01563563412473,1.02788332833827,1.00886304014422,1.02794660437164,1.01687976777372,1.03924920902583,1.018366615871,1.01372341450532,1.01372546039312
405.911590682723,1.0255507352227,1,1.01559877067645,1.027876106541,1.0088576342525,1.02794660957179,1.01687698920375,1.039210894016,1.01834394207373,1.0137076105554,1.01372580134737
405.955752089139,1.02553247835671,1,1.01556198165346,1.02786904956583,1.00885241634465,1.02794687264394,1.01687430011549,1.03917239470731,1.01832132097187,1.01369182325301,1.01372622524113
405.999913495556,1.02551434908863,1,1.01552529185976,1.02786219651271,1.00884740461717,1.02794737675851,1.01687166528284,1.03913375238878,1.01829878223094,1.01367606748088,1.01372677391967
406.04407490197,1.02549637755531,1,1.01548865996022,1.02785550562739,1.00884258539125,1.02794803326283,1.01686908173633,1.03909498900964,1.01827632842285,1.01366034550103,1.01372747040922
406.088236308387,1.02547856748061,1,1.01545201940968,1.02784891657931,1.00883794268069,1.02794876887127,1.01686655045059,1.03905611449725,1.01825395486184,1.01364465835632,1.01372816384875
406.132397714803,1.02546090125176,1,1.01541529426677,1.02784237281392,1.00883346460185,1.02794954557843,1.01686399616248,1.03901713056027,1.01823165589923,1.01362900989354,1.01372880082479
406.17655912122,1.02544334266509,1,1.01537840752843,1.02783583027721,1.00882914554339,1.02795036694191,1.01686134818614,1.0389780321699,1.01820942637983,1.01361340686585,1.01372935178987
406.220720527634,1.02542584332881,1,1.01534129511882,1.02782927070147,1.00882498919193,1.02795128336986,1.01685855955165,1.03893880995794,1.01818726650446,1.01359786207078,1.01372981672311
406.26488193405,1.02540837337861,1,1.0153039522392,1.02782273621113,1.008821014196,1.02795237489983,1.01685566557875,1.03889945968265,1.01816520082005,1.01358240877359,1.0137302154494
406.309043340467,1.02539089557998,1,1.0152663622742,1.02781624193519,1.00881723210656,1.02795365870066,1.0168526508421,1.03885997080088,1.01814324200779,1.01356707200351,1.0137305349612
406.353204746883,1.02537337737342,1,1.01522850590208,1.02780979360473,1.00881364775126,1.02795513100138,1.01684944985559,1.03882034069709,1.01812138215285,1.01355185426687,1.01373078621318
406.3973661533,1.0253557955006,1,1.01519036850814,1.02780339736474,1.00881026089545,1.02795678170232,1.01684605751634,1.03878057828901,1.0180995946761,1.01353673582613,1.01373098088785
406.441527559714,1.02533813743202,1,1.01515194083972,1.02779705987157,1.00880706599654,1.02795859432466,1.01684251138755,1.03874070451386,1.01807783614702,1.01352167649182,1.01373114547598
406.485688966131,1.02532040440424,1,1.01511321970461,1.02779078872561,1.00880405168111,1.02796054225418,1.01683893870606,1.03870075229351,1.01805605127588,1.01350662075058,1.01373131445991
406.529850372547,1.02530261814327,1,1.01507421361605,1.0277845979231,1.00880119761677,1.0279625686144,1.0168353698864,1.03866075972368,1.018034200901,1.01349153186301,1.01373149726383
406.574011778964,1.02528478891977,1,1.01503495720457,1.02777851551646,1.00879847124619,1.02796462129183,1.01683182580251,1.03862075825361,1.01801225083434,1.0134763952676,1.01373175702087
406.61817318538,1.02526691600879,1,1.01499548527561,1.02777256840838,1.00879584845004,1.02796666748322,1.01682822115936,1.03858077399316,1.0179901722263,1.01346120631767,1.01373221569504
406.662334591794,1.02524899062412,1,1.01495582533616,1.02776677786434,1.00879331868386,1.02796875512518,1.01682457011906,1.03854082879565,1.01796794273221,1.01344596690801,1.01373295336143
406.706495998211,1.02523099690329,1,1.01491599432971,1.02776115753652,1.00879088707431,1.02797088587215,1.01682090530434,1.03850094005936,1.01794554733009,1.013430684276,1.01373403069186
406.750657404628,1.02521291290871,1,1.01487599495442,1.02775571017593,1.00878857405276,1.02797306433361,1.01681728651658,1.03846111975587,1.01792297621989,1.01341536664719,1.01373547943591
406.794818811044,1.02519471925543,1,1.01483581009005,1.02775041816454,1.00878640072796,1.0279752546546,1.01681372396979,1.038421371562,1.0179002135931,1.01340000379407,1.0137372826814
406.838980217461,1.02517641090256,1,1.01479542012569,1.02774525904997,1.00878438742318,1.02797743646914,1.01681023996966,1.03838170041639,1.01787727024571,1.01338459535457,1.01373946198368
406.883141623875,1.02515800268545,1,1.01475481089327,1.02774021760141,1.00878255632282,1.02797965870656,1.01680687725016,1.03834212115832,1.01785417296692,1.01336915350591,1.01374205411806
406.927303030291,1.02513952842296,1,1.0147139743644,1.02773528683172,1.0087809307704,1.02798203732608,1.01680364686904,1.0383026592651,1.01783095788406,1.01335370025378,1.01374509887049
406.971464436708,1.02512103916825,1,1.01467291029642,1.02773046832353,1.00877953222396,1.02798454819679,1.01680060521698,1.03826335061999,1.01780766565302,1.0133382651874,1.01374863641502
407.015625843125,1.0251026005869,1,1.01463162716526,1.02772577625292,1.00877837613226,1.02798722040745,1.01679781538954,1.03822424044933,1.01778433651448,1.01332288631697,1.01375270263275
407.059787249539,1.02508427716806,1,1.01459013965153,1.0277212510948,1.0087774557101,1.02799009404282,1.01679529346772,1.03818537517112,1.01776099215381,1.01330761360153,1.01375730902569
407.103948655955,1.02506612101741,1,1.01454846365962,1.02771690062839,1.00877673733422,1.02799319232238,1.01679300503758,1.03814680364533,1.01773761890899,1.0132924583634,1.01376246440451
